1692631908, 877967719, 2.0901616255389612, -0.8376463812640687, 1.3994141817092896, -1.2302798193744202, 1.4283195734024048, 3.0429985523223877, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.9145945310592651, -3.997878074645996, 0.0024809539318084717, -0.2611967921257019, 0.002828317228704691, 0.019527466967701912
1692631908, 879923880, 2.0902093092547815, -0.8376100820354004, 1.3993898630142212, -1.2302032274058838, 1.4283361434936523, 3.0430350303649902, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.9021042585372925, -3.948723554611206, -0.03518431633710861, -0.2492820918560028, 0.008092467673122883, -0.0041319746524095535
1692631908, 881884596, 2.0901697317706507, -0.8376262348941346, 1.3993775844573975, -1.2302356225303193, 1.4282842874526978, 3.0430188179016113, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.8527628183364868, -4.050271987915039, -0.0034878170117735863, -0.26118260622024536, -0.004515629727393389, 0.004305403679609299
1692631908, 883934598, 2.090221707020895, -0.8376546067050477, 1.3993980884552002, -1.230255739097931, 1.4283603429794312, 3.0430469512939453, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.920377254486084, -3.939829111099243, 0.011388314887881279, -0.23425951600074768, -0.0023126876913011074, 0.007615530863404274
1692631908, 885872632, 2.090213123952047, -0.8376183074763794, 1.3993496894836426, -1.230255739097931, 1.428328275680542, 3.0430715084075928, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.8815896511077881, -3.953974485397339, 0.001974147744476795, -0.24788835644721985, -0.006073608063161373, 0.008938692510128021
1692631908, 887910685, 2.0901697317706507, -0.8376422685435791, 1.3993735313415527, -1.2302762132934113, 1.428316354751587, 3.0430426597595215, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.894244909286499, -3.9839224815368652, 0.00939866155385971, -0.2403465062379837, 0.004365500994026661, 0.009765589609742165
1692631908, 889908671, 2.0901530424701136, -0.8376141947558899, 1.3993775844573975, -1.2302474242499848, 1.428280234336853, 3.0430920124053955, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.9544031023979187, -4.024840354919434, -0.023294221609830856, -0.2538304924964905, -0.01876705512404442, -0.007937702350318432
1692631908, 891875853, 2.0902093092547815, -0.8376340431026001, 1.3994098901748657, -1.2302958232215424, 1.4283442497253418, 3.0430426597595215, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.8482494950294495, -4.026699066162109, 0.06589328497648239, -0.250783771276474, 0.0006617922335863113, 0.011419184505939484
1692631908, 893876047, 2.090189282094137, -0.8376262348941346, 1.399402141571045, -1.2302958232215424, 1.4282925128936768, 3.043067216873169, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.8286035060882568, -3.987293243408203, -0.001998576335608959, -0.2454470992088318, -0.005276970565319061, 0.01919696480035782
1692631908, 895873365, 2.0901573340045374, -0.8376625341228028, 1.3993898630142212, -1.2303408843329926, 1.428316354751587, 3.043079376220703, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.8914655447006226, -3.9810917377471924, 0.02526581473648548, -0.2537487745285034, -0.005294494330883026, -0.0008231298997998238
1692631908, 897895100, 2.0902050177203577, -0.8376141947558899, 1.3993775844573975, -1.230255739097931, 1.428336501121521, 3.0430386066436768, -0.0, 0.0, 0.0, -0.0, -0.0, -0.0, -0.8900778293609619, -3.996188163757324, -0.05004317685961723, -0.25367942452430725, -0.009065216407179832, 0.009103766642510891
