-4056, 506, 16056, -68, 74, -226
-3986, 434, 16066, -98, 42, -228
-3884, 442, 16134, -83, -25, -287
-4800, -10, -16360, -403, 68, -8
-4162, 210, 16128, 614, -1714, 34
-3004, 652, 15564, 77, -96, 30
-4232, 684, 16350, -109, 738, -195
-4492, 424, 16066, -72, -524, -179
-3586, 744, 15892, -329, -470, -277
-4080, 168, 16332, -361, 33, -206
-4148, 314, 16144, 33, -421, -143
-3630, 538, 15874, 51, -385, -213
-3762, 466, 15974, -188, 270, -307
-4102, 284, 16202, -153, 168, -261
-3876, 484, 16060, -39, -47, -250
-4004, 544, 16142, -171, 245, -287
-4130, 466, 16102, -164, 67, -287
-4024, 398, 16148, -87, 55, -286
-4060, 408, 16042, -105, 98, -264
-3912, 460, 16076, -140, 58, -275
-3922, 342, 15992, -152, 212, -303
-4142, 380, 16168, -117, 135, -272
-3918, 484, 16118, -114, 51, -294
-3996, 420, 16036, -111, 57, -342
-4004, 318, 16120, -107, 76, -303
-3994, 510, 16206, -174, -116, -299
-3878, 410, 16052, -115, 39, -300
-4050, 530, 15946, -118, 147, -224
-3954, 526, 15810, -495, 152, -302
-4138, 174, 16320, -137, 61, -245
-3872, 424, 15812, 84, -19, -222
-3926, 568, 16032, -213, 186, -224
-3922, 326, 16170, -284, -172, -252
-4142, 110, -16256, -268, 26, -334
-3736, -10, 16042, 308, -53, -389
-3558, -218, 16108, 549, -293, -824
-3576, -196, -16136, 1479, -359, -1319
-3620, 132, 16052, 2573, -458, -1893
-4044, 600, 16218, 1983, -1539, -2164
-4854, 1866, 15996, 944, -726, -1756
-5012, 1818, 16078, -1010, -1125, -1110
-3350, 126, 15940, -2258, -1782, -291
-2772, -486, 16210, -1241, -385, -147
-3788, -38, -16170, 837, 1005, 94
-4138, 794, 16114, 942, 338, -37
-4064, 824, 15822, -82, -202, -174
-4138, 726, 16204, -505, -120, -196
-3664, 244, 16168, -168, -342, -162
-3388, -152, 15526, 96, 57, 366
-3746, 32, -16310, 545, 417, 310
-3650, 306, 15912, 1104, 356, 298
-3884, 358, 16012, 1037, 294, -159
-4102, 720, -16158, 952, -226, -802
-4082, 1094, -16164, 811, -966, -1478
-3654, 1076, 15246, 366, -826, -1133
-3802, 1352, 15810, -446, -416, -560
-3720, 954, 16106, -1161, -283, 150
-3718, 20, 16088, -930, -14, -211
-4508, 74, -15520, 319, -561, -248
-3686, -690, -16060, 2104, -594, 133
-3924, -934, -15730, 3002, -424, 167
-4158, -514, -16216, 3750, -593, -14
-4558, -654, -15290, 4628, -1715, -617
-3818, 798, 16064, 6929, -2743, 308
-3382, 2562, 14910, 7901, -2529, 545
-3196, 4002, 14878, 5269, -1646, 534
-2898, 3702, 14568, 1147, -1299, 256
-3560, 2208, -16184, -1740, -1254, -331
-3472, 376, -15480, -1473, -1855, -1059
-3318, -70, -15808, 773, -2299, -1332
-3472, 990, -16342, 3446, -1888, -848
-3534, 2004, 16078, 3429, -1977, -358
-3390, 2256, -16334, 2703, -1992, 485
-2148, 2088, 15888, 1204, -1931, 425
-2988, 1450, 16264, 1498, -538, 300
-4134, 2732, 16244, 1255, -861, 1221
-3288, 1890, -15872, 1307, -2797, 1159
-1628, 1332, 16294, 1311, -2181, 528
-860, 256, 15142, 1552, -903, -142
-1698, 2090, -16376, 3055, 101, 691
-3126, 2526, -15782, 2290, 1444, 564
-3658, 1970, -16144, 2275, 52, 821
-3690, 656, 15904, 3619, -108, 739
-4284, 760, -14264, 6997, -2080, 1808
-4412, 956, -13532, 12105, -4202, 1726
-2522, 1838, -15310, 15241, -6090, 2206
-2374, 3188, 15054, 14617, -5506, 1825
-2568, 4728, 14362, 14812, -3992, 1965
-2142, 6118, 13584, 12061, -4210, 1859
-910, 6986, 13184, 6380, -2760, 1105
-570, 6206, 14638, 2588, -959, 1372
-2206, 4608, -15858, 2431, 872, 2716
-2972, 5854, -15432, 4876, -108, 4603
-1318, 5592, -16238, 5528, -478, 4606
-1570, 5222, -14922, 6292, -1477, 4437
-2404, 4398, -13704, 8957, -2339, 4358
-4768, 6820, -14120, 11182, -4259, 4049
-3250, 6916, -12730, 9984, -3704, 2018
-2098, 7420, -14628, 6691, -1436, 813
-2164, 8674, -14604, 3061, 295, 597
-2742, 8552, -13886, -1084, -2153, 560
-1774, 6926, -15734, -5125, -4244, 409
-1438, 5198, 15290, -5946, -3306, 499
-1910, 4854, 14498, -1962, -1333, 208
-692, 5168, 14506, -1237, -5686, 2398
564, 7286, 11894, -3614, -6647, 1763
1234, 6944, 12794, -3947, -3542, 3231
-68, 4056, 16312, -1891, -2409, 2726
-2274, 3240, -14862, 3936, -3022, 2089
-1944, 4692, -13758, 8114, -5392, 1604
-54, 6782, -14668, 8258, -4978, 1307
612, 9058, -15142, 5797, -3792, 1156
-652, 9322, -15000, 1585, -2878, 986
-1688, 8772, -13874, -2056, -3187, 1540
-1034, 7086, -14024, -4177, -4244, 1774
-144, 6334, -14372, -5395, -3695, 1643
426, 5896, -14924, -5406, -3204, 1365
314, 5474, -16042, -5303, -1247, 830
-464, 5916, -16012, -5101, -342, 510
-674, 6384, -16382, -5178, -1157, 144
-134, 6722, -16160, -5038, -1443, 453
172, 6008, -15098, -5409, -1943, 607
664, 5404, -15086, -4591, -1529, 296
470, 5104, -15102, -3528, -100, -242
602, 5564, -15490, -3780, 742, -480
460, 5666, -15636, -5105, 2024, -362
-24, 5054, -15226, -6152, 2622, -215
-42, 4610, -15634, -6230, 2387, -494
-46, 4858, -16164, -5530, 2526, -1047
-384, 4936, -15844, -4589, 2933, -1191
-756, 4858, -14438, -3075, 2605, -1112
-708, 4602, -13966, -1745, 2020, -1107
-514, 4844, -14324, -1503, 1074, -1242
-66, 4710, -15474, -2235, 1119, -1478
-76, 4498, -15854, -3859, 1126, -1713
-116, 4060, -16348, -5610, 1137, -1768
-314, 3806, -16242, -5818, 1297, -1839
-158, 3266, -15710, -5850, 924, -1770
-318, 2866, -15734, -5442, 891, -1780
-824, 3336, -15934, -3443, 853, -2227
-542, 4024, 16104, -3132, 229, -2315
-506, 4334, 16138, -3113, 343, -1794
-688, 4492, -15088, -3351, -183, -1091
-214, 3646, -13918, -3744, -1242, -701
-240, 3078, -14250, -3611, -1523, -809
-108, 3402, -15484, -3200, -2268, -1335
490, 3230, 16310, -4126, -1681, -1393
222, 2740, -16384, -4711, -549, -1215
-154, 2382, -16212, -5022, -603, -1190
-576, 2434, 16050, -4664, -734, -1455
-340, 2012, 15692, -4683, -1413, -1803
142, 2874, 15140, -4588, -1200, -1529
732, 2586, 15216, -5773, 140, -1406
480, 2228, 16282, -6246, 1137, -1246
-170, 1948, -15702, -6149, 1488, -1045
-516, 1654, -15660, -6087, 654, -922
-370, 1246, -16364, -6204, -285, -678
386, 912, 15630, -6041, -856, -369
682, 912, 14774, -5844, -313, -174
410, 1170, 14294, -5288, 563, -29
372, 1476, 14560, -4732, 565, -180
450, 760, 15114, -4611, 508, -175
218, 200, 16006, -3643, 79, -134
-306, 264, -16062, -2585, -494, 33
-52, 348, -16280, -2087, -2035, -288
-46, 552, 15250, -2279, -2288, -734
130, 502, 14014, -3132, -2662, -642
740, 102, 12846, -4377, -2765, -247
990, -260, 12226, -5448, -1135, 439
826, -882, 12994, -5879, -76, 680
580, -1214, 13388, -5328, 322, 660
412, -1232, 13928, -4220, -43, 242
756, -1478, 13884, -3095, -978, -62
918, -1252, 13084, -1410, -1468, -298
1058, -896, 12054, -765, -2124, -434
836, -1214, 11034, -1294, -2364, -349
1044, -1360, 10618, -1886, -2319, -255
1464, -1714, 10462, -2610, -2227, -115
1568, -2390, 10410, -2907, -1990, -166
1514, -2622, 10220, -2136, -2093, -448
1442, -2438, 9642, -731, -2499, -743
1734, -2090, 9222, 765, -2333, -943
1900, -1986, 9446, 2015, -1635, -759
1620, -2048, 10124, 2847, -1080, -288
1280, -1910, 10706, 3999, -1537, 79
1676, -1458, 11046, 4386, -2322, 342
2172, -1378, 10804, 3810, -1812, 439
2158, -1230, 11090, 3777, -1155, 526
1766, -1032, 11086, 3910, -856, 632
1686, -874, 11138, 4375, -960, 866
1896, -892, 11260, 4774, -1136, 1007
2154, -776, 11328, 5395, -703, 1313
1788, -716, 11714, 5697, 620, 1430
1412, -432, 11898, 6337, 649, 1192
1686, -242, 12138, 6539, 399, 821
1892, -96, 12118, 6256, 1325, 609
1670, 474, 12504, 6105, 2429, 735
1274, 1028, 13370, 5874, 2816, 1095
948, 1188, 14024, 5340, 2613, 1356
1258, 1268, 14404, 5420, 1911, 1498
1518, 1482, 14914, 5909, 1753, 1382
1660, 1982, 15592, 6740, 1764, 856
1646, 2866, 15342, 7060, 1967, 476
820, 3118, 15684, 6432, 2603, 287
86, 3192, 16348, 5728, 1853, 163
80, 2948, -16074, 5263, 942, 29
542, 2984, -15728, 5941, 403, -223
596, 4022, -15976, 6388, 658, 371
578, 4454, 15884, 4984, 922, 877
524, 4146, 15304, 4170, 867, 846
644, 3690, 14772, 4078, 1404, 441
1030, 3674, 14750, 3573, 1247, -244
694, 3670, 14804, 3669, 2836, -523
-286, 4144, 15890, 3450, 3828, -204
-384, 4302, -15206, 2807, 2675, 266
572, 3916, -14312, 2419, 2022, 1115
408, 4288, -13818, 2924, 3060, 1328
-360, 4706, -14718, 2440, 3149, 1043
-584, 4810, -16308, 2040, 2672, 634
-222, 4428, 14874, 1536, 1531, 584
-154, 4008, 15696, 2465, 2358, 1332
372, 3472, -15758, 3845, 2738, 2050
28, 3996, -15068, 5311, 3720, 2909
-82, 5024, -14492, 6064, 3377, 2473
154, 5992, -15752, 4892, 4118, 1703
-366, 6308, -15820, 2908, 5365, 575
-988, 5136, -15780, 1017, 4776, 320
-1270, 4768, -15782, 1140, 5026, 868
-2120, 5778, -15012, 1309, 5168, 1892
-1756, 5396, -13782, 1342, 4423, 2336
-1210, 4520, -11624, 2521, 3743, 2310
-836, 4510, -10066, 5179, 3893, 1282
-1600, 5664, -10430, 6450, 5149, 28
-3114, 5910, -11346, 4564, 5207, -823
-3828, 5676, -12204, 1690, 3051, -771
-3126, 5672, -13168, 226, 841, -320
-2776, 6358, -14000, -82, 1144, 464
-2878, 7648, -13214, 391, 805, 1224
-2546, 7308, -12424, -1502, -776, 1556
-1830, 4912, -13664, 534, -587, 955
-2308, 4442, -14188, 4441, 887, -36
-3034, 5170, -13342, 6126, -87, -133
-2780, 6500, -12804, 6411, -934, -54
-2838, 7218, -12084, 5329, -1010, -321
-2830, 7910, -11862, 4459, -1431, -512
-3090, 9012, -12850, 2192, -1195, 84
-3136, 8170, -12882, -419, -2117, 475
-2510, 6608, -12910, -1325, -2571, 332
-1836, 6110, -12878, -487, -2790, -203
-1370, 6264, -13056, 519, -2833, -649
-1142, 6504, -13658, 336, -2968, -921
-746, 6162, -14368, -380, -3027, -1101
-444, 5568, -15334, -1506, -2202, -1214
-746, 5930, -15958, -2184, -2065, -1259
-232, 6246, 16214, -3294, -2702, -913
656, 6010, -16100, -3699, -3031, -163
1936, 4932, -14986, -2930, -2882, 326
1932, 4754, -14174, -972, -2128, 355
1522, 4902, -13456, 3, -2712, 462
1756, 4484, -13722, -260, -3812, 481
1754, 4108, -14500, -787, -4254, 625
2218, 4172, -15642, -1443, -5133, 505
2668, 3630, 15660, -2646, -4395, 237
2416, 3314, 15344, -2804, -3794, -24
2798, 3232, 14410, -1708, -4599, -540
3658, 3060, 14194, -593, -4985, -585
4096, 2040, 14150, 318, -4554, -607
3366, 2356, 15876, 1666, -4051, -168
2906, 2844, 15984, 2460, -4928, -270
2656, 2744, 16000, 1743, -5267, -496
2238, 3084, 15848, 553, -5655, -535
1926, 3140, 15064, -192, -6310, -698
2288, 3090, 14110, -923, -6910, -894
2562, 2808, 12512, -1836, -5984, -942
2498, 2094, 12130, -2123, -5167, -1356
2254, 2026, 11776, -1494, -5746, -1276
1824, 1084, 12290, -516, -4595, -794
1554, 1352, 13644, 1285, -4926, -388
1868, 3148, 13944, 2985, -6768, -109
2806, 4746, 13556, 3097, -7214, 208
3816, 5082, 14320, 2409, -6911, 476
4240, 4286, 15724, 1454, -6514, 791
3408, 4244, -16192, 1383, -4736, 1190
2864, 4964, -15928, 2093, -4898, 780
2914, 6130, 15354, 1066, -4488, 430
2550, 7188, 14186, -189, -3730, 446
3294, 7174, 13416, -2187, -3519, 520
4274, 6512, 12556, -3273, -3323, 717
5294, 6068, 12218, -2834, -3145, -269
5960, 4542, 12346, -1378, -1251, -1104
3870, 4920, 14114, 1960, 2203, -971
800, 6552, 16094, 4186, 2567, -532
456, 7590, -15520, 4358, -940, -218
1154, 8296, -15610, 3670, -3117, -1057
2758, 8236, 15792, 1716, -2808, -1710
2158, 7174, 14976, -757, -33, -1949
832, 6278, 15278, -1907, -266, -1769
-36, 7220, 13548, -2429, -1428, -1652
-132, 7944, 13046, -4330, -1134, -1398
1132, 6626, 13838, -4149, -1289, -1255
1482, 6930, 14792, -534, -125, -1208
2170, 6922, 16172, 2606, -1649, -1142
2644, 6414, -15606, 5346, -1700, -262
1246, 7448, -14588, 8121, 92, -138
-332, 9408, -13740, 8158, 340, -96
-614, 9828, -12698, 6009, -980, -31
906, 9436, -13906, 2561, -1470, -943
2452, 8720, -15828, -862, 280, -1673
1906, 7624, 15256, -3909, 3524, -1957
720, 7498, 15076, -5049, 4319, -2076
-152, 7632, 14558, -3879, 4100, -2173
-710, 7920, 14116, -2308, 4224, -1487
-712, 7792, 15422, -512, 2817, -885
64, 7544, 16158, 1737, 1783, -304
260, 7374, -15506, 3127, 1113, -52
396, 8096, -14684, 3895, -384, -362
134, 8674, -15088, 2073, -598, -829
-796, 8356, -15808, 214, -33, -1226
-1570, 7980, -16098, -688, -847, -1095
-1216, 8114, 15710, -406, -3149, -1357
18, 7716, 14266, 622, -4061, -1756
734, 7916, 14074, 612, -3471, -1763
302, 8152, 14248, 1312, -3392, -1825
-18, 7746, 14506, 2419, -3775, -1577
-608, 7604, 14674, 3566, -3892, -1031
-340, 7926, 14106, 4011, -4350, -824
766, 7322, 13870, 2529, -3542, -692
1186, 7360, 13876, 1228, -2001, -43
508, 7534, 13988, 22, -319, 658
102, 7388, 14412, -567, 135, 1113
-64, 6986, 14436, -869, 507, 1399
668, 6802, 15258, -1151, 496, 1569
1822, 7612, 15888, -1140, 555, 1720
2036, 8018, 15894, -1160, 2088, 1856
1160, 8062, 15410, -1320, 3498, 1552
356, 7884, 14990, -1787, 3384, 988
-236, 7926, 13836, -2221, 3411, 700
70, 7966, 13304, -2068, 2949, 251
1126, 7218, 12216, -2195, 3410, 386
1418, 6602, 12330, -2136, 5731, 1011
848, 6120, 13966, -1457, 6936, 1254
512, 6120, 15486, -365, 6590, 701
846, 6244, 16294, 125, 6878, -328
634, 6066, -16272, -674, 7358, -896
-802, 6540, 15930, -2068, 7154, -530
-2320, 6328, 14656, -3692, 5785, 154
-1482, 5718, 13288, -4608, 4296, 125
686, 5206, 11532, -5262, 4714, -12
1716, 4622, 10050, -6116, 8191, -206
914, 4310, 11214, -5200, 11318, -565
-458, 4650, 13458, -2785, 12046, -395
-712, 5734, 16356, 1055, 11118, -350
-192, 5718, -14664, 4471, 10329, -1014
-86, 5830, -13660, 5121, 10779, -1457
-180, 6228, -12864, 4166, 9758, -1885
-114, 6550, -13328, 2062, 7447, -2374
1100, 5892, -15408, -316, 6262, -2285
1726, 5062, 16084, -3183, 6591, -1208
1586, 4734, 14672, -6286, 7150, 850
3144, 2648, 16290, -6373, 6130, -64
4172, 2314, 15100, -4747, 5732, -628
4648, 2346, 14152, -3551, 5801, -1502
5170, 2660, 13488, -2516, 4796, -2383
5894, 3164, 12422, -1137, 4111, -3093
6388, 2152, 11738, -1334, 5739, -3392
6078, 1478, 13000, -819, 7819, -3591
4432, 1828, 15378, 560, 7670, -3979
2952, 2786, -15610, 1919, 5752, -4548
2270, 4014, -14652, 2837, 3340, -4881
2440, 4524, -14814, 3066, 1897, -5057
2682, 4284, -15520, 2964, 1783, -5047
2206, 4340, -15586, 2868, 1722, -4824
1038, 5476, -16172, 2694, 1199, -3925
464, 5964, -16188, 1737, 642, -2872
186, 6098, -15666, 598, 1196, -2027
-64, 5738, -14274, -395, 1717, -1279
-888, 5576, -13452, -503, 1217, -1106
-1404, 5748, -13652, 205, -597, -1286
-1174, 5836, -14692, 1133, -1608, -1516
-896, 5592, -14722, 2184, -1683, -1313
-1472, 5440, -14078, 3634, -1952, -842
-2274, 5348, -13348, 4640, -3009, -170
-2202, 5536, -13062, 4621, -4746, 394
-2004, 5916, -14478, 2819, -5674, 639
-1726, 6364, -15024, 411, -5713, 526
-1572, 6300, -15860, -669, -6454, 383
-1562, 6058, 15276, -1553, -6306, 476
-1580, 5184, 14498, -1421, -5807, 601
-1208, 4710, 14612, -278, -5768, 865
-1092, 4932, 14786, 1006, -5411, 906
-844, 5352, 15020, 2371, -5084, 747
-834, 5226, 15110, 2407, -4312, 582
-798, 5306, 15804, 2050, -4402, 558
-558, 5624, 16134, 1567, -4761, 360
-620, 5686, 15904, 1413, -4424, 205
-932, 5450, 15708, 827, -4096, 375
-1128, 5650, 15956, 911, -4739, 805
-678, 6144, 15748, 1109, -5191, 1309
-138, 6668, 15458, 1093, -4618, 1553
100, 6752, 15480, 267, -4384, 1610
-210, 6664, 15532, -622, -4160, 1529
-688, 6710, 16006, -525, -4361, 1391
-782, 6338, 16158, -90, -5334, 1187
80, 6204, 16012, 737, -6222, 1009
656, 6738, 15974, 1673, -6629, 1043
704, 6712, -16028, 2515, -6748, 1070
944, 6732, -14918, 3825, -8142, 1083
542, 7116, -14568, 4879, -8777, 1292
102, 7220, -14310, 4844, -10145, 1592
402, 6772, -14232, 3692, -12074, 1569
1424, 6276, -15564, 1748, -13145, 2019
1316, 6182, -16228, -963, -12853, 2551
458, 6610, -16240, -2270, -13578, 3121
850, 7732, 16252, -2734, -16353, 3602
2308, 7440, 15902, -3151, 15651, 4010
2358, 7022, -16158, -2311, 15533, 4610
2356, 7070, -15158, -144, 14316, 5316
2542, 7052, -14884, 2440, 11513, 5275
3584, 7746, -15706, 5294, 8771, 4995
4398, 8468, -15726, 5829, 6740, 5781
5838, 6950, 16304, 5505, 7128, 5863
5294, 7406, 16178, 5403, 6904, 6215
4618, 8420, 14722, 4679, 6613, 6011
5366, 7572, 13828, 2377, 6021, 5878
6210, 7350, 13482, 124, 2343, 5159
8834, 5162, 12486, -587, 0, 3677
9548, 5248, 11464, 1574, 1396, 3332
9534, 6438, 10424, 3171, 4110, 3398
9082, 6548, 9820, 3632, 6058, 3964
8950, 6650, 9768, 2988, 5460, 4212
10632, 6276, 8880, 2116, 4761, 4009
12030, 6484, 9056, 1342, 6145, 4120
12410, 6550, 8516, 1092, 8503, 4108
11902, 6084, 8738, 193, 10802, 3615
11978, 6910, 9050, -363, 9558, 3575
12620, 7624, 8000, -1365, 9660, 4347
12800, 7698, 7960, -2492, 11089, 4783
12344, 7358, 7332, -4346, 12216, 4819
12364, 6416, 5752, -6771, 13187, 5014
12220, 5360, 4086, -9461, 14693, 4017
11858, 4608, 3388, -10146, 15361, 2797
12092, 3972, 2232, -8612, 14877, 2132
12798, 4274, 1624, -6544, 13852, 2177
13838, 4182, 1642, -4532, 13411, 2368
14516, 4284, 490, -3683, 13288, 2590
15946, 4620, 206, -916, 15740, 1407
13194, 3890, -706, -1548, -12119, 798
11602, 2868, -1494, -3323, -12883, 390
12596, 3444, -822, -771, 15337, 341
14636, 3834, -3822, 3893, 15404, 83
15862, 5118, -3158, 3789, -14773, 1274
-15918, 4260, -2560, 2029, -13212, 2117
-15700, 4426, -2312, 1834, -11423, 2260
15996, 4448, -1622, 2078, -9191, 2429
15592, 3984, -1532, 1288, -8305, 2127
15474, 3964, -1506, -274, -8412, 1303
15708, 3530, -1704, -730, -7845, 672
15872, 3588, -2620, -1426, -6521, -63
16228, 3894, -2724, -2623, -6001, 296
-15808, 3584, -2726, -3001, -5301, 1118
-15608, 3800, -2924, -3261, -3668, 1855
-16356, 4050, -2642, -4373, -2714, 1579
15538, 4150, -3162, -5445, -1238, 1166
15552, 3998, -3382, -5946, -832, 1057
15936, 3866, -3894, -5563, -689, 1279
-15720, 3314, -4278, -4374, 199, 1237
-15142, 3492, -4544, -3813, 1610, 1390
-14998, 3680, -4018, -3206, 2385, 1012
-15032, 4558, -3446, -3076, 3049, 1042
-15370, 5040, -2818, -3458, 3874, 750
-16064, 5428, -2504, -4788, 5387, 508
16202, 4980, -1910, -6313, 6521, 309
16312, 4374, -1862, -6822, 6516, 282
-16280, 3362, -2026, -5744, 7106, 637
16058, 3808, -2132, -5030, 6159, 101
16052, 3656, -3094, -3094, 6025, 351
-16370, 4496, -2940, -1875, 5482, 412
-15226, 4912, -3260, -924, 6350, 145
-14352, 4976, -2900, -1652, 8833, 29
-14390, 4312, -2144, -2869, 12314, -58
-16036, 3692, -1508, -4363, 16010, -73
14674, 3670, -748, -4003, -15002, -293
14744, 3486, 322, -2920, 15430, -20
15488, 3410, 604, -1415, 12976, 243
16368, 3956, 378, 777, 12871, 561
-16176, 5140, 798, 1812, 14789, 714
16090, 5380, 1496, 756, -15755, 967
15714, 5194, 2132, -1824, -12785, 1135
14602, 4488, 3008, -3632, -10318, 907
13446, 3580, 3252, -4105, -9559, 748
12918, 2984, 3470, -3012, -10778, 766
13560, 3302, 3596, -899, -12492, 1660
14294, 3700, 4316, 464, -12543, 2753
14828, 4050, 5228, -249, -10871, 3700
13736, 4946, 6182, -1709, -6894, 3540
12124, 6200, 7778, -2899, -4832, 2910
10674, 5850, 8088, -3982, -5154, 2226
10100, 3954, 8094, -4825, -6441, 2245
10498, 2060, 8214, -3819, -7386, 2381
10894, 1112, 8942, -654, -7958, 2827
11232, 1480, 9794, 1848, -8427, 3314
10958, 2738, 10638, 3189, -8585, 3849
9958, 4340, 11212, 3682, -6736, 3518
8436, 4582, 11690, 1941, -4145, 2747
7016, 2714, 12078, -1536, -3746, 1939
6072, 1362, 12298, -3625, -6565, 1593
6212, 634, 12068, -3362, -9234, 1937
6270, 794, 11498, -1131, -10271, 1778
5974, 2922, 10768, 2056, -10464, 1000
6812, 2398, 10502, 2093, -11164, 744
7632, 1134, 10998, 2065, -8891, 379
6364, 1116, 12770, 2840, -6234, 66
4198, 2224, 14254, 3910, -6101, -456
2370, 3274, 15188, 4278, -7665, -1206
568, 3948, 15584, 4595, -8299, -1503
284, 3802, -16004, 3741, -10241, -1621
1844, 2558, 16312, 1764, -13879, -2268
3350, 2066, 16258, 568, -14207, -1720
3364, 2894, -16066, 12, -13249, -1671
1320, 3424, -15592, -263, -11832, -1603
-770, 4036, -14522, -89, -13094, -1956
-2348, 3074, -14132, 475, -15917, -1387
-1714, 3060, -13386, 2159, 12981, -520
-794, 2018, -13312, 3184, 11553, -1823
-96, 2310, -12924, 3890, 10800, -1712
-46, 3248, -13122, 3046, 10130, -1969
-200, 3848, -13112, 1107, 9146, -2249
